Data,Empresa,Categoria,Produto,Quantidade,Quantidade Prevista,Preço,Preço Americanas,Preço Martins,Preço Vila Nova,Preço Recomendado Minimo,Preço Recomendado Medio,Preco AI
6/3/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4021.473742,3828.473742,2.93,1.49,1.87,1.66,1.45,1.67,1.56
6/4/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3842.703206,4098.703206,2.43,1.36,1.69,1.31,1.27,1.45,1.36
6/5/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3961.499483,3058.499483,2.94,1.80,1.03,2.09,1.00,1.64,1.32
6/6/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4189.323006,4018.323006,1.99,1.19,0.94,2.09,0.91,1.41,1.16
6/7/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4169.983473,4486.983473,1.07,2.38,1.69,2.09,1.04,2.05,1.55
6/8/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4150.265794,3983.265794,1.99,1.76,1.69,2.95,1.64,2.13,1.89
6/9/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3895.184044,3021.184044,2.49,2.36,0.87,3.00,0.84,2.08,1.46
6/10/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4061.334274,4724.334274,2.70,1.40,1.69,1.80,1.36,1.63,1.49
6/11/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3860.298177,4650.298177,2.34,1.46,1.86,1.25,1.21,1.52,1.37
6/12/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3755.307418,3988.307418,1.99,2.50,1.69,1.14,1.11,1.78,1.44
6/13/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4208.567174,3787.567174,1.53,1.21,1.73,1.63,1.17,1.52,1.35
6/14/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4165.682642,3974.682642,1.99,1.76,1.69,2.32,1.64,1.92,1.78
6/15/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4055.308204,4437.308204,2.27,1.82,2.03,2.46,1.77,2.10,1.93
6/16/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3867.256936,3406.256936,1.23,1.45,1.50,2.09,1.19,1.68,1.44
6/17/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3983.506898,3339.506898,1.99,1.76,2.34,2.09,1.71,2.06,1.89
6/18/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4144.818557,4029.818557,1.99,1.76,0.80,2.09,0.78,1.55,1.16
6/19/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4081.703947,3687.703947,2.09,1.02,2.06,2.20,0.99,1.76,1.37
6/20/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3758.134675,4714.134675,2.20,1.17,1.08,1.20,1.05,1.15,1.10
6/21/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4032.901215,3279.901215,1.99,1.99,1.14,2.84,1.11,1.99,1.55
6/22/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3865.662247,4398.662247,1.99,1.76,1.75,2.73,1.70,2.08,1.89
6/23/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3838.335792,3162.335792,1.99,1.82,1.69,2.80,1.64,2.10,1.87
6/24/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3761.364472,3202.364472,2.11,1.76,1.54,1.22,1.18,1.51,1.35
6/25/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3748.401105,3420.401105,1.99,1.76,1.69,2.09,1.64,1.85,1.74
6/26/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4127.363063,3494.363063,2.87,0.88,2.01,1.78,0.85,1.56,1.21
6/27/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3978.6357,3483.6357,1.01,2.75,1.69,2.32,0.98,2.25,1.62
6/28/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3732.344166,4592.344166,1.99,1.45,1.35,1.15,1.12,1.32,1.22
6/29/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3867.905056,4706.905056,1.99,2.22,1.44,1.21,1.17,1.62,1.40
6/30/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3925.028522,4327.028522,1.32,2.65,1.69,1.54,1.28,1.96,1.62
7/1/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3813.85575,2872.85575,1.20,1.76,1.69,2.09,1.16,1.85,1.51
7/2/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4030.634903,3376.634903,1.45,1.72,1.25,1.49,1.21,1.49,1.35
7/3/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4036.190998,4197.190998,1.99,1.76,2.43,2.09,1.71,2.09,1.90
7/4/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3804.363639,4519.363639,1.99,2.40,1.69,1.81,1.64,1.97,1.80
7/5/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3789.092356,4468.092356,1.99,1.76,2.53,2.09,1.71,2.13,1.92
7/6/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3822.108874,3502.108874,1.55,0.92,1.09,1.41,0.89,1.14,1.02
7/7/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3953.763998,4781.763998,2.08,2.26,2.29,1.74,1.69,2.10,1.89
7/8/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4110.660809,4527.660809,1.84,1.77,1.34,1.60,1.30,1.57,1.43
7/9/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3936.554744,3892.554744,1.99,1.98,1.69,2.09,1.64,1.92,1.78
7/10/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4137.37099,3650.37099,1.99,1.70,1.69,2.09,1.64,1.83,1.73
7/11/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3990.865538,3976.865538,2.59,2.44,1.95,1.47,1.43,1.95,1.69
7/12/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3966.959026,4250.959026,1.23,1.76,0.75,2.09,0.73,1.53,1.13
7/13/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3921.231035,4826.231035,1.56,1.74,1.64,1.80,1.51,1.73,1.62
7/14/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4061.435048,3159.435048,2.19,2.55,1.86,2.34,1.80,2.25,2.03
7/15/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3710.233652,3489.233652,2.26,1.76,1.49,2.09,1.45,1.78,1.61
7/16/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3815.327566,3478.327566,1.40,1.76,1.69,1.47,1.36,1.64,1.50
7/17/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3766.965371,3522.965371,2.59,2.30,1.69,2.99,1.64,2.33,1.98
7/18/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3838.467201,3936.467201,1.82,2.60,1.69,2.95,1.64,2.41,2.03
7/19/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3924.122166,3547.122166,2.62,1.76,2.64,1.24,1.20,1.88,1.54
7/20/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4079.116888,4034.116888,1.62,1.49,2.23,2.09,1.45,1.94,1.69
7/21/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3943.199559,4321.199559,1.99,1.94,1.69,2.40,1.64,2.01,1.82
7/22/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3875.672357,3450.672357,1.99,0.81,2.14,2.09,0.79,1.68,1.23
7/23/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3903.70862,4389.70862,1.99,1.67,1.69,2.85,1.62,2.07,1.84
7/24/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4181.11248,4913.11248,1.99,1.65,1.69,1.80,1.60,1.71,1.66
7/25/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4049.037074,4417.037074,1.91,1.53,1.61,2.09,1.48,1.74,1.61
7/26/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3809.336236,3979.336236,2.95,1.77,0.88,1.84,0.85,1.50,1.18
7/27/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4196.823192,4246.823192,1.59,1.76,0.95,1.86,0.92,1.52,1.22
7/28/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3966.942209,3340.942209,1.99,1.76,2.14,2.09,1.71,2.00,1.85
7/29/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3850.655419,4253.655419,1.73,0.82,0.99,2.09,0.80,1.30,1.05
7/30/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4134.110993,3425.110993,1.98,2.12,1.53,2.14,1.48,1.93,1.71
7/31/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3841.404152,3048.404152,1.99,1.81,2.64,2.64,1.76,2.36,2.06
8/1/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3764.048953,3190.048953,2.32,1.76,2.42,1.89,1.71,2.02,1.87
8/2/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3713.958179,4702.958179,2.10,1.76,1.69,1.26,1.22,1.57,1.40
8/3/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4051.89641,4969.89641,1.99,1.76,1.88,2.68,1.71,2.11,1.91
8/4/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4015.397515,3656.397515,2.75,1.36,1.95,2.09,1.32,1.80,1.56
8/5/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3820.057254,3152.057254,2.03,0.95,1.01,2.09,0.92,1.35,1.14
8/6/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3761.06896,3510.06896,2.32,2.32,0.85,2.09,0.82,1.75,1.29
8/7/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4203.079503,3668.079503,1.44,1.76,0.74,2.09,0.72,1.53,1.12
8/8/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4027.538439,3620.538439,1.01,1.76,1.04,1.69,0.98,1.50,1.24
8/9/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4051.13595,3324.13595,1.86,1.76,1.69,1.48,1.44,1.64,1.54
8/10/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3926.778634,4392.778634,2.80,0.89,2.32,2.09,0.86,1.77,1.31
8/11/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3801.085326,2919.085326,1.84,2.61,2.56,2.09,1.78,2.42,2.10
8/12/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3880.744175,3098.744175,2.61,1.70,1.69,1.23,1.19,1.54,1.37
8/13/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3758.205586,2975.205586,1.99,1.76,2.63,1.17,1.13,1.85,1.49
8/14/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3956.98992,4197.98992,2.94,0.99,1.69,1.18,0.96,1.29,1.12
8/15/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3980.104196,4067.104196,2.49,1.30,2.10,2.09,1.26,1.83,1.55
8/16/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4001.100669,4072.100669,1.99,1.76,1.69,2.70,1.64,2.05,1.84
8/17/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3714.116899,4110.116899,1.15,1.76,1.69,1.37,1.12,1.61,1.36
8/18/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4122.052415,3350.052415,1.99,1.76,1.49,2.91,1.45,2.05,1.75
8/19/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3772.931936,3229.931936,2.97,1.76,1.30,2.09,1.26,1.72,1.49
8/20/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4151.342262,4674.342262,2.30,1.76,1.64,2.49,1.59,1.96,1.78
8/21/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4184.411998,5129.411998,1.99,1.76,1.69,2.09,1.64,1.85,1.74
8/22/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4094.670456,3555.670456,1.99,2.30,1.69,1.79,1.64,1.93,1.78
8/23/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3981.101139,4923.101139,2.89,1.76,1.69,1.70,1.64,1.72,1.68
8/24/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4111.819453,3825.819453,1.95,2.59,1.70,2.70,1.65,2.33,1.99
8/25/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4129.097734,4712.097734,1.99,2.00,2.08,2.09,1.93,2.06,1.99
8/26/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4010.771301,4010.771301,1.99,1.74,0.88,2.09,0.85,1.57,1.21
8/27/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3798.485478,3199.485478,1.65,1.76,1.78,3.03,1.60,2.19,1.90
8/28/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3888.089112,4835.089112,2.82,1.76,2.02,2.88,1.71,2.22,1.96
8/29/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3754.532691,4595.532691,2.57,1.76,0.97,1.18,0.94,1.30,1.12
8/30/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4101.271073,3805.271073,1.99,1.76,1.69,2.09,1.64,1.85,1.74
8/31/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4073.812763,3698.812763,1.67,1.76,1.00,2.84,0.97,1.87,1.42
9/1/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3753.032559,4395.032559,1.99,1.61,1.69,2.09,1.56,1.80,1.68
9/2/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3823.949479,3495.949479,1.99,2.69,1.84,2.37,1.78,2.30,2.04
9/3/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3856.837866,3872.837866,1.38,1.92,1.69,2.09,1.34,1.90,1.62
9/4/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4056.420842,3103.420842,1.99,2.52,2.37,2.09,1.93,2.33,2.13
9/5/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4140.19524,4002.19524,1.56,0.77,1.69,2.68,0.75,1.71,1.23
9/6/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3799.673507,2957.673507,2.51,1.76,1.69,2.09,1.64,1.85,1.74
9/7/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4055.366867,4715.366867,1.99,1.92,2.24,2.50,1.86,2.22,2.04
9/8/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4076.105234,3340.105234,1.88,1.76,1.69,2.15,1.64,1.87,1.75
9/9/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4136.221243,4887.221243,2.79,2.24,2.52,1.99,1.93,2.25,2.09
9/10/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3956.413422,4843.413422,2.73,0.83,1.48,2.09,0.81,1.47,1.14
9/11/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4007.643232,4521.643232,2.18,1.94,2.10,3.02,1.88,2.35,2.12
9/12/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4149.738307,4618.738307,0.99,2.57,2.45,3.07,0.96,2.70,1.83
9/13/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4102.854001,4807.854001,2.00,1.66,2.45,3.00,1.61,2.37,1.99
9/14/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3769.657104,4735.657104,1.79,1.76,1.70,2.01,1.65,1.82,1.74
9/15/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3854.638112,3087.638112,1.03,1.04,0.80,2.47,0.78,1.44,1.11
9/16/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3938.782081,3448.782081,2.36,1.38,0.86,2.91,0.83,1.72,1.28
9/17/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3917.685802,4002.685802,1.99,0.87,1.51,2.09,0.84,1.49,1.17
9/18/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4175.682399,5152.682399,1.99,1.76,2.19,2.24,1.71,2.06,1.89
9/19/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4145.033302,3827.033302,1.77,2.62,2.46,2.09,1.72,2.39,2.05
9/20/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3864.306916,4280.306916,1.50,1.68,1.69,2.30,1.46,1.89,1.67
9/21/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3796.519522,4657.519522,1.99,2.07,1.69,2.75,1.64,2.17,1.90
9/22/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3857.902258,4760.902258,2.08,1.46,1.69,2.09,1.42,1.75,1.58
9/23/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3747.408889,4711.408889,1.30,1.76,2.10,1.45,1.26,1.77,1.52
9/24/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3852.496155,4327.496155,1.17,2.12,2.49,2.67,1.13,2.43,1.78
9/25/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3729.251732,4707.251732,1.06,1.76,1.69,2.09,1.03,1.85,1.44
9/26/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4025.509251,4589.509251,1.99,1.44,2.27,2.58,1.40,2.10,1.75
9/27/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4096.218304,4240.218304,1.94,2.21,0.72,3.03,0.70,1.99,1.34
9/28/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3912.918072,4383.918072,2.90,1.82,1.26,1.92,1.22,1.67,1.44
9/29/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4068.54107,4619.54107,1.11,1.66,0.85,1.42,0.82,1.31,1.07
9/30/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4174.596953,3965.596953,1.18,2.06,1.69,2.09,1.14,1.95,1.55
10/1/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4203.248709,4128.248709,2.53,1.74,2.16,2.72,1.69,2.21,1.95
10/2/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4175.504645,3810.504645,1.85,1.76,1.19,1.33,1.15,1.43,1.29
10/3/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4112.278141,4015.278141,1.51,1.43,1.15,2.09,1.12,1.56,1.34
10/4/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4087.821289,4191.821289,1.99,2.07,1.38,2.77,1.34,2.07,1.71
10/5/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4074.340587,4961.340587,1.99,2.17,2.64,2.62,1.93,2.48,2.20
10/6/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4036.60222,3302.60222,1.41,1.75,1.16,2.95,1.13,1.95,1.54
10/7/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4011.722019,4262.722019,1.46,1.23,1.69,1.36,1.19,1.43,1.31
10/8/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3791.810698,3131.810698,1.27,1.16,1.69,3.08,1.13,1.98,1.55
10/9/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4095.227002,4471.227002,2.28,1.76,2.56,3.01,1.71,2.44,2.08
10/10/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4176.228058,4928.228058,1.06,1.76,2.22,2.09,1.03,2.02,1.53
10/11/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3967.111096,4226.111096,1.47,0.99,0.86,1.91,0.83,1.25,1.04
10/12/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4087.878438,4634.878438,2.57,2.67,2.14,2.65,2.08,2.49,2.28
10/13/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3854.34073,4596.34073,1.99,2.06,1.07,2.09,1.04,1.74,1.39
10/14/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4025.433609,3398.433609,1.99,1.76,1.86,2.84,1.71,2.15,1.93
10/15/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3850.032989,4043.032989,2.37,1.76,1.39,1.21,1.17,1.45,1.31
10/16/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3973.236036,3915.236036,2.17,1.54,1.52,2.35,1.47,1.80,1.64
10/17/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4083.1413,4036.1413,1.99,1.76,1.32,2.47,1.28,1.85,1.57
10/18/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4087.898283,3121.898283,1.29,1.76,2.38,1.39,1.25,1.84,1.55
10/19/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4170.861372,3836.861372,1.99,1.76,1.69,2.09,1.64,1.85,1.74
10/20/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3794.567631,3076.567631,1.48,1.79,2.38,2.09,1.44,2.09,1.76
10/21/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3824.055508,4104.055508,1.79,1.76,1.24,1.34,1.20,1.45,1.32
10/22/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3941.881924,4071.881924,1.55,1.20,1.69,1.15,1.12,1.35,1.23
10/23/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4168.369558,5067.369558,2.07,2.52,1.41,1.45,1.37,1.79,1.58
10/24/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4018.643442,3865.643442,1.99,1.42,2.16,2.09,1.38,1.89,1.63
10/25/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3824.865207,3334.865207,2.56,1.76,1.52,2.09,1.47,1.79,1.63
10/26/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4033.86183,3750.86183,1.73,1.99,1.75,2.09,1.68,1.94,1.81
10/27/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4194.909964,5026.909964,1.99,0.88,0.75,2.60,0.73,1.41,1.07
10/28/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4090.902876,4947.902876,1.43,1.27,2.08,1.89,1.23,1.75,1.49
10/29/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3968.368819,3428.368819,2.50,2.44,1.69,2.62,1.64,2.25,1.94
10/30/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3959.382266,3937.382266,2.68,1.57,2.37,1.28,1.24,1.74,1.49
10/31/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3723.205543,3631.205543,1.91,0.95,2.62,1.34,0.92,1.64,1.28
11/1/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4185.695974,3206.695974,1.32,2.03,1.69,2.67,1.28,2.13,1.71
11/2/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3779.437525,3989.437525,1.03,1.92,1.34,1.13,1.00,1.46,1.23
11/3/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4050.614641,5022.614641,1.99,2.13,1.69,2.09,1.64,1.97,1.80
11/4/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4184.467712,4117.467712,1.99,1.76,2.41,2.64,1.71,2.27,1.99
11/5/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4076.742739,3559.742739,1.66,2.43,1.15,2.09,1.12,1.89,1.50
11/6/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4049.039834,4988.039834,2.87,1.76,0.95,1.61,0.92,1.44,1.18
11/7/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4199.538978,5068.538978,1.99,1.76,1.05,1.33,1.02,1.38,1.20
11/8/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3883.074357,3337.074357,2.04,1.89,0.91,2.09,0.88,1.63,1.26
11/9/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3787.050273,4653.050273,1.25,1.38,1.69,2.92,1.21,2.00,1.60
11/10/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3786.897868,3620.897868,2.38,1.76,2.28,2.09,1.71,2.04,1.88
11/11/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3807.539387,4386.539387,1.99,1.97,1.87,2.11,1.81,1.98,1.90
11/12/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3849.0969,4286.0969,1.99,0.99,1.69,1.29,0.96,1.32,1.14
11/13/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3748.212244,4129.212244,2.68,2.52,2.20,2.72,2.13,2.48,2.31
11/14/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4156.50792,3823.50792,1.03,1.76,1.69,2.09,1.00,1.85,1.42
11/15/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4084.426366,3298.426366,1.11,1.54,2.66,1.61,1.08,1.94,1.51
11/16/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4174.419502,3393.419502,1.99,1.16,1.69,2.13,1.13,1.66,1.39
11/17/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3970.122293,3168.122293,1.99,2.43,1.69,1.18,1.14,1.77,1.46
11/18/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4035.598143,4375.598143,1.99,2.31,1.69,2.09,1.64,2.03,1.83
11/19/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3844.213042,4187.213042,1.99,1.79,2.18,2.73,1.74,2.23,1.98
11/20/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3860.660264,3087.660264,1.61,1.78,1.69,1.45,1.41,1.64,1.52
11/21/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4161.51686,4332.51686,1.99,1.76,1.77,2.09,1.71,1.87,1.79
11/22/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4106.027354,4277.027354,1.99,2.04,0.71,3.02,0.69,1.92,1.31
11/23/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4024.35021,3351.35021,2.87,2.45,1.69,2.12,1.64,2.09,1.86
11/24/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3831.097993,3790.097993,1.99,1.26,0.91,2.49,0.88,1.55,1.22
11/25/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4012.697963,4587.697963,1.35,1.76,2.50,2.92,1.31,2.39,1.85
11/26/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3924.859256,3034.859256,2.02,1.10,1.69,1.65,1.07,1.48,1.27
11/27/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3891.262369,4505.262369,2.76,1.76,1.69,2.09,1.64,1.85,1.74
11/28/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3851.031354,3526.031354,1.99,1.76,1.04,2.47,1.01,1.76,1.38
11/29/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4201.69512,4651.69512,1.71,0.78,1.37,2.43,0.76,1.53,1.14
11/30/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4015.486231,4144.486231,1.81,1.76,1.69,2.62,1.64,2.02,1.83
12/1/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3930.73978,4822.73978,1.02,0.91,1.72,2.12,0.88,1.58,1.23
